,Region,ScoreType,BestSource,SourcesSet,Value,IsBest,NbFolds
252,Anzoategui,OOS,Colombia & GT,Dengue GT CO,-0.14370508000585214,False,30
253,Anzoategui,InSample,Colombia & GT,Dengue GT CO,0.4341142049145063,False,30
254,Apure,OOS,Colombia & GT,Dengue GT CO,0.04831875775385154,False,30
255,Apure,InSample,Colombia & GT,Dengue GT CO,0.39111888370807496,False,30
256,Aragua,OOS,Colombia & GT,Dengue GT CO,-0.00622043292223462,False,30
257,Aragua,InSample,Colombia & GT,Dengue GT CO,0.29805666773328865,False,30
258,Barinas,OOS,Colombia & GT,Dengue GT CO,-0.06952859408229918,False,30
259,Barinas,InSample,Colombia & GT,Dengue GT CO,0.2493046327577624,False,30
260,Bolivar,OOS,Colombia & GT,Dengue GT CO,-0.19633833067589854,False,30
261,Bolivar,InSample,Colombia & GT,Dengue GT CO,0.2433325125068895,False,30
262,Carabobo,OOS,Colombia & GT,Dengue GT CO,-0.4631914470899212,False,30
263,Carabobo,InSample,Colombia & GT,Dengue GT CO,0.3976965632426859,False,30
264,Cojedes,OOS,Colombia & GT by State,Dengue GT CO,-0.035796133827510346,False,30
265,Cojedes,InSample,Colombia & GT by State,Dengue GT CO,0.18887395026067333,False,30
266,Delta Amacuro,OOS,Colombia & GT,Dengue GT CO,-0.059606753630180975,False,30
267,Delta Amacuro,InSample,Colombia & GT,Dengue GT CO,0.21807261266523886,False,30
268,Distrito Federal,OOS,Colombia & GT,Dengue GT CO,-2.1079111900538114,False,30
269,Distrito Federal,InSample,Colombia & GT,Dengue GT CO,0.4229466355237177,False,30
270,Falcon,OOS,Colombia & GT by State,Dengue GT CO,-0.5666119713878581,False,30
271,Falcon,InSample,Colombia & GT by State,Dengue GT CO,-2.9964415891720484,False,30
272,Guarico,OOS,Dengue GT CO,Dengue GT CO,-0.8479807044719219,True,30
273,Guarico,InSample,Dengue GT CO,Dengue GT CO,0.6024852168215727,True,30
274,Lara,OOS,Colombia & GT,Dengue GT CO,-0.07968880312541217,False,30
275,Lara,InSample,Colombia & GT,Dengue GT CO,0.35325490063337184,False,30
276,Merida,OOS,Colombia & GT,Dengue GT CO,0.057807540149692686,False,30
277,Merida,InSample,Colombia & GT,Dengue GT CO,0.5544631479361971,False,30
278,Miranda,OOS,Colombia & GT,Dengue GT CO,-2.890779552833913,False,30
279,Miranda,InSample,Colombia & GT,Dengue GT CO,0.47408429437877797,False,30
280,Monagas,OOS,Colombia & GT,Dengue GT CO,0.02019736106381409,False,30
281,Monagas,InSample,Colombia & GT,Dengue GT CO,0.3716869984327005,False,30
282,Nueva Esparta,OOS,Colombia & GT,Dengue GT CO,-0.21385057484344872,False,30
283,Nueva Esparta,InSample,Colombia & GT,Dengue GT CO,0.1699164011173322,False,30
284,Portuguesa,OOS,Colombia & GT,Dengue GT CO,-0.10184632448563093,False,30
285,Portuguesa,InSample,Colombia & GT,Dengue GT CO,-2.9233601443099966,False,30
286,Sucre,OOS,Colombia & GT,Dengue GT CO,-0.34381937549718034,False,30
287,Sucre,InSample,Colombia & GT,Dengue GT CO,0.4161263672075893,False,30
288,Tachira,OOS,Colombia & GT,Dengue GT CO,-1.5126708247771543,False,30
289,Tachira,InSample,Colombia & GT,Dengue GT CO,0.4178985958366188,False,30
290,Total,OOS,Colombia & GT,Dengue GT CO,-0.23813281872136405,False,30
291,Total,InSample,Colombia & GT,Dengue GT CO,0.4818349045636925,False,30
292,Trujillo,OOS,Colombia & GT,Dengue GT CO,0.07968897891567872,False,30
293,Trujillo,InSample,Colombia & GT,Dengue GT CO,0.1883405290475084,False,30
294,Vargas,OOS,Colombia & GT,Dengue GT CO,-0.6663734697994971,False,30
295,Vargas,InSample,Colombia & GT,Dengue GT CO,0.2928413115352613,False,30
