,Region,ScoreType,BestSource,SourcesSet,Value,IsBest,NbFolds
122,Guarico,OOS,Colombia & GT,Colombia & GT,-0.8215817954353001,True,32
123,Guarico,InSample,Colombia & GT,Colombia & GT,0.7311437414900499,True,32
124,Lara,OOS,Colombia & GT,Colombia & GT,-0.6342790005342291,True,32
125,Lara,InSample,Colombia & GT,Colombia & GT,0.8150869799967964,True,32
126,Merida,OOS,Colombia & GT,Colombia & GT,0.6382754088738396,True,32
127,Merida,InSample,Colombia & GT,Colombia & GT,0.836290983787062,True,32
128,Miranda,OOS,Colombia & GT,Colombia & GT,0.2802793969750135,True,32
129,Miranda,InSample,Colombia & GT,Colombia & GT,0.9006374458438829,True,32
130,Monagas,OOS,Colombia & GT,Colombia & GT,-1.9166133411866648,True,32
131,Monagas,InSample,Colombia & GT,Colombia & GT,0.6400135119260894,True,32
132,Nueva Esparta,OOS,Colombia & GT,Colombia & GT,-0.42640679864586506,True,32
133,Nueva Esparta,InSample,Colombia & GT,Colombia & GT,0.7549558333258304,True,32
134,Portuguesa,OOS,Colombia & GT,Colombia & GT,-0.7821602900671287,True,32
135,Portuguesa,InSample,Colombia & GT,Colombia & GT,0.5072086693746809,True,32
136,Sucre,OOS,Colombia & GT,Colombia & GT,-1.0540304619726797,True,32
137,Sucre,InSample,Colombia & GT,Colombia & GT,0.6628523059594846,True,32
138,Tachira,OOS,Colombia & GT,Colombia & GT,0.42191840740903797,True,32
139,Tachira,InSample,Colombia & GT,Colombia & GT,0.8168230358312069,True,32
140,Total,OOS,Colombia & GT,Colombia & GT,-0.07335041051887559,True,32
141,Total,InSample,Colombia & GT,Colombia & GT,0.8771487326597223,True,32
142,Trujillo,OOS,Colombia & GT,Colombia & GT,-2.227288641827219,True,32
143,Trujillo,InSample,Colombia & GT,Colombia & GT,0.7386355028150271,True,32
144,Vargas,OOS,Colombia & GT,Colombia & GT,0.00482228226233028,True,32
145,Vargas,InSample,Colombia & GT,Colombia & GT,0.7162059700078558,True,32
146,Yaracuy,OOS,Colombia & GT,Colombia & GT,0.09738387748103937,True,32
147,Yaracuy,InSample,Colombia & GT,Colombia & GT,0.8057256597808338,True,32
148,Zulia,OOS,Colombia & GT,Colombia & GT,0.02167667776138471,True,32
149,Zulia,InSample,Colombia & GT,Colombia & GT,0.7390019508364597,True,32
150,Amazonas,OOS,Colombia & GT,Colombia & GT by State,0.31848045217358745,False,32
151,Amazonas,InSample,Colombia & GT,Colombia & GT by State,0.399941837916591,False,32
152,Anzoategui,OOS,Colombia & GT,Colombia & GT by State,-1.005398981684236,False,32
153,Anzoategui,InSample,Colombia & GT,Colombia & GT by State,0.5824510235922347,False,32
154,Apure,OOS,Colombia & GT,Colombia & GT by State,-0.07823852657813933,False,32
155,Apure,InSample,Colombia & GT,Colombia & GT by State,0.4772810695416473,False,32
156,Aragua,OOS,Colombia & GT by State,Colombia & GT by State,-0.9835076914986528,True,32
157,Aragua,InSample,Colombia & GT by State,Colombia & GT by State,0.6670071651401318,True,32
158,Barinas,OOS,Colombia & GT,Colombia & GT by State,-1.4354914324010142,False,32
159,Barinas,InSample,Colombia & GT,Colombia & GT by State,0.4809336218239678,False,32
160,Bolivar,OOS,Colombia & GT,Colombia & GT by State,0.012529139223085071,False,32
161,Bolivar,InSample,Colombia & GT,Colombia & GT by State,0.16488236970356884,False,32
162,Carabobo,OOS,Colombia & GT,Colombia & GT by State,-0.22431648491991552,False,32
163,Carabobo,InSample,Colombia & GT,Colombia & GT by State,0.519561732773054,False,32
164,Cojedes,OOS,Colombia & GT by State,Colombia & GT by State,-0.03799473003593734,True,32
165,Cojedes,InSample,Colombia & GT by State,Colombia & GT by State,0.4743250465737725,True,32
166,Delta Amacuro,OOS,Colombia & GT,Colombia & GT by State,0.03223180210399956,False,32
167,Delta Amacuro,InSample,Colombia & GT,Colombia & GT by State,0.4397650178485527,False,32
168,Distrito Federal,OOS,Colombia & GT,Colombia & GT by State,0.15381131633816816,False,32
169,Distrito Federal,InSample,Colombia & GT,Colombia & GT by State,0.808249364990794,False,32
170,Falcon,OOS,Colombia & GT,Colombia & GT by State,-0.0320185786407432,False,32
171,Falcon,InSample,Colombia & GT,Colombia & GT by State,0.4961604317054554,False,32
172,Guarico,OOS,Colombia & GT,Colombia & GT by State,-0.08134529959154467,False,32
173,Guarico,InSample,Colombia & GT,Colombia & GT by State,0.4474987500638993,False,32
174,Lara,OOS,Colombia & GT,Colombia & GT by State,0.06121229870918388,False,32
175,Lara,InSample,Colombia & GT,Colombia & GT by State,0.6849096553484089,False,32
176,Merida,OOS,Colombia & GT,Colombia & GT by State,0.0476314056510041,False,32
177,Merida,InSample,Colombia & GT,Colombia & GT by State,0.7125959636972747,False,32
178,Miranda,OOS,Colombia & GT,Colombia & GT by State,0.36874350506330456,False,32
